country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-03-2026 15:00,28.2068,76.7997,PM10,66,175,125
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-03-2026 15:00,28.2068,76.7997,OZONE,10,22,13
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,CO,10,12,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-03-2026 15:00,28.376058,77.315741,NO2,29,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-03-2026 15:00,28.376058,77.315741,SO2,3,55,5
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-03-2026 15:00,28.376058,77.315741,CO,21,64,45
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-03-2026 15:00,28.4417,77.3217,PM10,112,112,112
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-03-2026 15:00,28.4417,77.3217,SO2,4,6,4
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-03-2026 15:00,28.4227,77.0667,PM10,102,500,297
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-03-2026 15:00,28.4227,77.0667,OZONE,10,46,38
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-03-2026 15:00,28.4275,77.1465,NH3,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-03-2026 15:00,28.4275,77.1465,SO2,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-03-2026 15:00,28.4501238,77.0263051,CO,64,114,94
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-03-2026 15:00,29.14056,75.744941,PM2.5,3,168,57
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-03-2026 15:00,29.14056,75.744941,PM10,94,180,131
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-03-2026 15:00,29.307814,76.337619,PM2.5,104,228,161
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-03-2026 15:00,29.307814,76.337619,NO2,28,43,35
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",11-03-2026 15:00,27.9002,76.9938,OZONE,23,31,28
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-03-2026 15:00,28.360699,76.93609,PM10,100,300,189
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-03-2026 15:00,28.360699,76.93609,NO2,30,47,38
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-03-2026 15:00,28.060249,76.113115,NO2,NA,NA,NA
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-03-2026 15:00,28.060249,76.113115,OZONE,1,17,10
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",11-03-2026 15:00,28.1485564,77.3320667,SO2,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-03-2026 15:00,30.7057778,76.85318056,CO,1,98,2
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-03-2026 15:00,30.7057778,76.85318056,OZONE,1,63,48
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-03-2026 15:00,23.041137,72.456691,OZONE,10,111,61
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-03-2026 15:00,23.023389,72.515201,PM2.5,51,175,92
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-03-2026 15:00,23.023389,72.515201,PM10,82,149,112
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-03-2026 15:00,23.023389,72.515201,SO2,12,102,27
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-03-2026 15:00,23.023389,72.515201,CO,72,109,92
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,PM10,67,202,125
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,NO2,11,155,65
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-03-2026 15:00,21.613267,73.010555,NO2,26,26,26
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-03-2026 15:00,21.613267,73.010555,OZONE,9,54,33
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-03-2026 15:00,22.969611,72.6435,OZONE,30,46,40
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-03-2026 15:00,30.379589,76.778328,PM10,107,142,121
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-03-2026 15:00,28.3419248,77.319699,NH3,3,3,3
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-03-2026 15:00,28.806223,76.141105,SO2,1,9,5
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",11-03-2026 15:00,28.593883,76.270653,NO2,9,23,15
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-03-2026 15:00,29.307814,76.337619,SO2,1,4,1
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",11-03-2026 15:00,29.8006,76.4155,SO2,17,21,19
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",11-03-2026 15:00,29.8006,76.4155,CO,5,72,21
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",11-03-2026 15:00,29.6953,77.0027,PM10,37,186,135
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",11-03-2026 15:00,29.6953,77.0027,CO,10,18,11
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-03-2026 15:00,29.966942,76.875879,CO,11,48,28
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,NO2,17,122,67
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,SO2,12,25,18
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,OZONE,1,48,28
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,PM2.5,16,130,65
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,CO,6,105,39
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,NH3,2,3,2
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,CO,38,47,41
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-03-2026 15:00,22.320153,73.216285,NH3,3,5,4
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-03-2026 15:00,23.020509,72.579261,OZONE,1,78,57
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-03-2026 15:00,23.016834,72.625775,PM10,86,196,126
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-03-2026 15:00,23.016834,72.625775,CO,2,168,21
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",11-03-2026 15:00,29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-03-2026 15:00,28.52123,76.37138,PM10,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-03-2026 15:00,28.52123,76.37138,CO,32,34,33
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,PM2.5,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,NO2,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,NH3,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,SO2,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,CO,44,112,66
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,OZONE,41,362,64
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-03-2026 15:00,29.0272,77.0621,PM10,53,113,85
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-03-2026 15:00,29.0272,77.0621,CO,6,36,18
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-03-2026 15:00,30.1480566,77.2893471,OZONE,8,34,33
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-03-2026 15:00,30.943887,76.801991,PM2.5,62,308,177
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,PM10,100,120,102
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,NO2,14,16,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-03-2026 15:00,8.8787,76.6073,PM2.5,41,52,46
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-03-2026 15:00,8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-03-2026 15:00,8.8787,76.6073,SO2,2,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-03-2026 15:00,8.5637,76.8865,PM2.5,24,77,43
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-03-2026 15:00,8.5637,76.8865,OZONE,30,31,31
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-03-2026 15:00,8.5149093,76.9435879,PM2.5,26,92,51
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-03-2026 15:00,8.5149093,76.9435879,OZONE,5,58,24
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-03-2026 15:00,10.5324,76.2159,SO2,1,1,1
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-03-2026 15:00,34.06313,74.96017,PM10,21,235,47
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-03-2026 15:00,34.06313,74.96017,NO2,8,22,13
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-03-2026 15:00,34.066206,74.81982,PM2.5,13,30,18
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-03-2026 15:00,16.172806,75.659694,OZONE,11,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-03-2026 15:00,12.9135218,77.5950804,NO2,26,28,27
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-03-2026 15:00,12.9135218,77.5950804,CO,42,54,53
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-03-2026 15:00,12.9352049,77.6814488,PM2.5,66,359,163
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-03-2026 15:00,23.264759,77.381568,OZONE,38,67,59
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-03-2026 15:00,23.210494,77.425409,PM2.5,8,260,78
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-03-2026 15:00,23.233584,77.400574,NH3,5,8,6
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",11-03-2026 15:00,23.81748678,79.446246,SO2,8,24,13
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-03-2026 15:00,22.9682591,76.064118,NO2,95,147,126
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",11-03-2026 15:00,26.203442,78.193251,PM2.5,NA,NA,NA
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",11-03-2026 15:00,26.203442,78.193251,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-03-2026 15:00,12.917348,77.622813,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-03-2026 15:00,12.917348,77.622813,SO2,1,15,10
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-03-2026 15:00,12.917348,77.622813,OZONE,6,22,15
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-03-2026 15:00,11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-03-2026 15:00,11.55358,76.55521,OZONE,13,39,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-03-2026 15:00,13.328028,75.797056,PM10,25,169,62
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-03-2026 15:00,15.459706,75.008381,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-03-2026 15:00,12.920984,77.584908,PM10,44,139,88
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",11-03-2026 15:00,12.7816279,77.6299145,SO2,18,19,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",11-03-2026 15:00,12.7816279,77.6299145,CO,42,44,43
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-03-2026 15:00,13.0270199,77.494094,NH3,3,5,4
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-03-2026 15:00,13.0270199,77.494094,OZONE,24,29,24
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",11-03-2026 15:00,13.0246342,77.5080115,CO,12,50,46
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-03-2026 15:00,13.94,75.555917,SO2,2,8,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-03-2026 15:00,13.94,75.555917,CO,18,36,31
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-03-2026 15:00,16.802639,75.722694,CO,14,32,22
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-03-2026 15:00,16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-03-2026 15:00,16.7602,77.1428,PM2.5,24,100,59
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-03-2026 15:00,16.7602,77.1428,OZONE,17,20,18
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-03-2026 15:00,12.88925,74.853,PM2.5,54,86,69
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-03-2026 15:00,12.88925,74.853,NO2,10,15,12
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-03-2026 15:00,12.88925,74.853,OZONE,5,45,25
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-03-2026 15:00,12.21041,76.37376,PM2.5,28,54,40
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-03-2026 15:00,12.21041,76.37376,NH3,3,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-03-2026 15:00,12.733409,77.298051,SO2,1,10,5
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",11-03-2026 15:00,12.951913,77.539784,SO2,9,23,14
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",11-03-2026 15:00,12.951913,77.539784,CO,16,48,30
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",11-03-2026 15:00,12.9756843,77.5660749,CO,59,66,61
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-03-2026 15:00,13.029152,77.585901,NH3,2,4,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-03-2026 15:00,12.938539,77.5901,PM10,56,113,77
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-03-2026 15:00,19.87562,75.38731,PM2.5,33,170,78
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-03-2026 15:00,19.87562,75.38731,PM10,54,215,115
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-03-2026 15:00,19.87562,75.38731,NO2,10,377,69
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-03-2026 15:00,19.8389439,75.244448,NO2,16,25,19
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-03-2026 15:00,19.863756,75.321188,CO,20,90,27
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-03-2026 15:00,19.16485,73.23409,PM10,82,194,142
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-03-2026 15:00,19.16485,73.23409,SO2,1,17,7
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-03-2026 15:00,19.16485,73.23409,OZONE,7,103,56
India,Maharashtra,Beed,"Bir, Beed - MPCB",11-03-2026 15:00,18.988474,75.753873,NO2,14,119,38
India,Maharashtra,Beed,"Bir, Beed - MPCB",11-03-2026 15:00,18.988474,75.753873,NH3,4,7,5
India,Maharashtra,Beed,"Bir, Beed - MPCB",11-03-2026 15:00,18.988474,75.753873,OZONE,4,56,34
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-03-2026 15:00,26.200388,78.147714,NH3,4,10,6
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-03-2026 15:00,26.200388,78.147714,SO2,5,29,13
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-03-2026 15:00,26.200388,78.147714,CO,6,120,43
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",11-03-2026 15:00,22.7289,75.8076,SO2,2,29,6
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-03-2026 15:00,22.431,75.5213,NH3,18,28,24
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-03-2026 15:00,22.431,75.5213,SO2,14,90,37
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-03-2026 15:00,22.431,75.5213,OZONE,1,67,48
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",11-03-2026 15:00,22.7524,75.8872,PM2.5,17,254,75
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",11-03-2026 15:00,22.7524,75.8872,PM10,14,135,58
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",11-03-2026 15:00,22.7524,75.8872,OZONE,10,13,12
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-03-2026 15:00,22.678,75.8559,PM10,19,118,57
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-03-2026 15:00,19.0243902,73.0406721,NH3,3,4,4
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-03-2026 15:00,19.0243902,73.0406721,OZONE,1,109,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-03-2026 15:00,19.309073,73.057223,NO2,13,49,30
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-03-2026 15:00,19.309073,73.057223,OZONE,9,96,54
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-03-2026 15:00,19.786089,72.757971,PM10,83,150,112
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-03-2026 15:00,19.9629,79.298714,PM2.5,63,180,83
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-03-2026 15:00,19.9629,79.298714,CO,20,32,28
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-03-2026 15:00,22.678,75.8559,SO2,14,18,16
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-03-2026 15:00,22.7084,75.8815,PM10,14,161,58
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-03-2026 15:00,22.7084,75.8815,NO2,10,38,31
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-03-2026 15:00,23.163174,79.973061,NO2,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-03-2026 15:00,23.163174,79.973061,SO2,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-03-2026 15:00,23.163174,79.973061,OZONE,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-03-2026 15:00,23.142888,79.916147,PM2.5,22,179,63
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-03-2026 15:00,23.1633321,75.800225,SO2,6,14,10
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",11-03-2026 15:00,19.10122,74.73339,CO,15,103,48
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",11-03-2026 15:00,19.10122,74.73339,OZONE,5,123,80
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-03-2026 15:00,20.719516,77.000253,SO2,10,36,19
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",11-03-2026 15:00,20.939198,77.765701,NH3,2,7,3
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-03-2026 15:00,23.8640158,78.80289321,PM2.5,14,92,33
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",11-03-2026 15:00,24.58434363,80.8549414,PM10,69,72,70
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-03-2026 15:00,24.10897,82.64558,PM10,143,403,273
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-03-2026 15:00,24.10897,82.64558,NO2,33,158,92
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-03-2026 15:00,20.918946,74.776388,PM2.5,19,161,84
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-03-2026 15:00,20.918946,74.776388,PM10,14,248,87
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",11-03-2026 15:00,19.2268427,73.0788456,PM10,48,234,160
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",11-03-2026 15:00,19.2268427,73.0788456,NH3,7,20,13
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-03-2026 15:00,21.001264,75.565602,NO2,2,33,13
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-03-2026 15:00,23.218135,79.95777,NH3,3,8,6
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-03-2026 15:00,23.218135,79.95777,CO,16,126,29
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-03-2026 15:00,23.10844,77.511428,PM10,81,500,293
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-03-2026 15:00,22.624758,75.675238,NH3,9,11,10
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-03-2026 15:00,23.838586,78.759431,SO2,6,15,9
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-03-2026 15:00,23.838586,78.759431,CO,16,44,23
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",11-03-2026 15:00,19.854616,75.905894,SO2,6,26,12
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",11-03-2026 15:00,19.854616,75.905894,CO,8,101,44
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",11-03-2026 15:00,19.25292,73.142019,OZONE,8,8,8
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-03-2026 15:00,19.192056,72.9585188,PM2.5,4,213,109
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-03-2026 15:00,19.192056,72.9585188,NH3,2,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-03-2026 15:00,16.6870449,74.2505872,PM2.5,69,136,91
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-03-2026 15:00,16.6870449,74.2505872,PM10,67,112,85
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-03-2026 15:00,16.6870449,74.2505872,NO2,16,52,30
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-03-2026 15:00,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-03-2026 15:00,19.0863,72.8888,PM10,74,163,123
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-03-2026 15:00,19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-03-2026 15:00,19.0863,72.8888,OZONE,27,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-03-2026 15:00,19.19709,72.82204,PM10,106,177,137
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-03-2026 15:00,18.96702,72.84214,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-03-2026 15:00,18.96702,72.84214,OZONE,38,80,78
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-03-2026 15:00,19.1878657,72.8304069,SO2,12,43,24
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-03-2026 15:00,19.175,72.9419,PM2.5,36,150,80
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-03-2026 15:00,19.175,72.9419,NH3,4,5,5
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-03-2026 15:00,16.7143745,74.2426398,CO,18,86,37
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-03-2026 15:00,18.39963,76.57452,PM2.5,10,91,65
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-03-2026 15:00,18.1023399,73.4783687,PM2.5,91,317,169
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-03-2026 15:00,18.1023399,73.4783687,NO2,26,93,37
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-03-2026 15:00,20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-03-2026 15:00,20.555712,74.529236,OZONE,23,114,88
